ого,1267
вби,4
ибл,4
кче,4
ндо,4
шню,4
нзл,4
маз,4
ужу,4
бую,4
сає,4
ищо,4
апу,4
яте,4
ліц,4
окс,4
лож,4
зши,4
ивк,4
жад,4
вбі,4
хис,4
фіз,4
єги,4
гип,4
тян,4
рпа,4
рао,4
аон,4
виж,4
отл,4
пою,4
віщ,4
іщо,4
лую,4
аїв,4
азл,4
тев,4
імі,4
хім,4
ьго,4
ійт,4
вап,4
апн,4
рчі,4
біб,4
інг,4
ївш,4
омр,4
чте,4
іре,4
ччі,4
ядн,4
пую,4
тун,4
утр,4
деч,4
гше,4
адм,4
рсо,4
зхо,4
хащ,4
їне,4
ойс,4
екз,4
дия,4
арг,4
шиї,4
зкв,4
шет,4
гут,4
гій,4
пай,4
акц,4
одч,4
шей,4
ьце,4
дре,4
ирт,4
вчу,4
евп,4
яса,4
юдя,4
нкт,4
озя,4
йов,4
іщу,4
емр,4
зці,4
ясу,4
юмо,4
бва,4
жуч,4
сле,4
обг,4
бго,4
атх,4
збл,4
іхи,4
дзе,4
охл,4
хля,4
тву,4
гач,4
ард,4
рде,4
кош,4
шик,4
упр,4
юпу,4
вей,4
ьги,4
ищу,4
ізт,4
иза,4
бах,4
янц,4
ічц,4
рча,4
плу,4
кис,4
іям,4
ієц,4
куй,4
изи,4
унс,4
клю,4
оїл,4
бон,4
урп,4
зою,4
обх,4
юпа,4
дян,4
южі,4
ипі,4
щик,4
ігн,4
чаг,4
утб,4
тбо,4
яст,4
имк,4
мці,4
аер,4
етк,4
ґан,4
пих,4
ажд,4
туг,4
сох,4
щаю,4
рбл,4
яць,4
ччю,4
зчу,4
їду,4
ючі,4
яйт,4
пуч,4
івм,4
ржу,4
огт,4
іке,4
орб,4
жва,4
щих,4
шпу,4
іпп,4
ппі,4
ьон,4
дтя,4
ущі,4
аща,4
ехн,4
зка,4
авц,4
згу,4
одз,4
віг,4
пти,4
шці,4
цил,4
дбі,4
їла,4
вдр,4
овщ,4
ште,4
убн,4
едя,4
мап,3
хаї,3
зкл,3
фію,3
ікр,3
адд,3
дши,3
зял,3
мкн,3
вду,3
зря,3
фіс,3
луп,3
єди,3
чуч,3
дшо,3
мфо,3
заш,3
дзи,3
идц,3
ісш,3
сши,3
якч,3
кча,3
мук,3
дук,3
укт,3
урс,3
жню,3
їжі,3
кеп,3
сис,3
чія,3
имн,3
гоц,3
ихт,3
хти,3
шне,3
нде,3
ізі,3
ужі,3
фал,3
нга,3
отж,3
тже,3
меб,3
окт,3
ивц,3
діу,3
іус,3
ирш,3
вгі,3
ирл,3
яйс,3
мод,3
чаз,3
имр,3
мру,3
вец,3
евд,3
пує,3
ирс,3
афи,3
іон,3
лох,3
щил,3
хах,3
скн,3
айл,3
іви,3
кил,3
ізк,3
нсе,3
мак,3
ачл,3
зой,3
деа,3
вви,3
фов,3
ївн,3
пуд,3
щає,3
имл,3
ьба,3
ьмі,3
куш,3
сих,3
біч,3
жіт,3
окв,3
удв,3
ятт,3
акш,3
нео,3
одм,3
есв,3
ухл,3
дещ,3
ещо,3
деї,3
нау,3
аук,3
згі,3
оця,3
оші,3
алт,3
зсу,3
боц,3
ухв,3
вур,3
соф,3
ніщ,3
тег,3
зтя,3
ояк,3
щох,3
явн,3
цаю,3
ейт,3
нчу,3
еже,3
ащі,3
яхи,3
яхі,3
кси,3
лаш,3
арп,3
іот,3
їні,3
жач,3
мой,3
ртн,3
фір,3
хнє,3
яху,3
евл,3
жак,3
реа,3
чім,3
неш,3
дпр,3
дич,3
гум,3
яжн,3
шну,3
ціо,3
очц,3
сий,3
ийо,3
аїт,3
піх,3
ічи,3
шем,3
вчо,3
прі,3
ізв,3
жею,3
риф,3
туж,3
бві,3
бдж,3
джо,3
жол,3
ацк,3
цки,3
іол,3
мпу,3
ітя,3
нию,3
зіо,3
асе,3
зиц,3
ікт,3
иги,3
аяв,3
штк,3
ихе,3
усю,3
ірж,3
шти,3
чиї,3
чве,3
пув,3
дец,3
ейц,3
шеч,3
тіх,3
гле,3
пим,3
іпа,3
бку,3
лац,3
беш,3
зяч,3
сир,3
абс,3
згн,3
дюч,3
дбл,3
вси,3
еке,3
зме,3
люх,3
уйо,3
гку,3
рви,3
ршн,3
мец,3
жнє,3
вші,3
хмі,3
щел,3
пищ,3
нзи,3
нза,3
іце,3
тют,3
ютю,3
тюн,3
юну,3
іже,3
хим,3
цат,3
ипн,3
кід,3
пук,3
укл,3
впу,3
рдь,3
ная,3
гид,3
дди,3
дус,3
длі,3
мко,3
юшк,3
кив,3
віх,3
омб,3
пух,3
нго,3
вот,3
ейк,3
щий,3
ісп,3
жбу,3
хій,3
обд,3
бду,3
пак,3
мпо,3
стн,3
тія,3
зія,3
шів,3
афр,3
ткн,3
шел,3
хен,3
ісс,3
ннє,3
ишс,3
леї,3
уйс,3
зеї,3
шев,3
ірю,3
пію,3
цед,3
таг,3
офи,3
яжь,3
фре,3
узл,3
вру,3
дме,3
люш,3
рхо,3
рая,3
жеж,3
чун,3
хог,3
ачо,3
пни,3
аге,3
атл,3
сць,3
сіс,3
бкр,3
ьшо,3
охн,3
ует,3
сяя,3
дгу,3
бів,3
щою,3
іхі,3
няк,3
гац,3
авр,3
зуч,3
оєд,3
осф,3
чле,3
узб,3
ежж,3
зхл,3
ірс,3
шпи,3
бид,3
идв,3
еям,3
нел,3
хві,3
алл,3
оюз,3
заф,3
узу,3
ичу,3
умц,3
яль,3
оян,3
изк,3
ршт,3
гки,3
оцю,3
вша,3
яїв,3
їте,3
яйк,3
їшс,3
нсу,3
ржи,3
льє,2
зто,2
аїз,2
їзм,2
юні,2
гії,2
сьт,2
ядь,2
оге,2
вдя,2
туй,2
дсу,2
йси,2
зшу,2
ьот,2
ізд,2
сія,2
омф,2
оек,2
ікл,2
ґуд,2
удз,2
віц,2
улу,2
вмо,2
дуг,2
ліщ,2
ізм,2
тож,2
иде,2
лья,2
ьяр,2
ьса,2
сац,2
зта,2
щаб,2
доц,2
міз,2
асф,2
сфа,2
ицт,2
поо,2
оіе,2
іеп,2
поі,2
инг,2
иху,2
грю,2
рюк,2
амв,2
мва,2
івр,2
опт,2
вію,2
ікч,2
лая,2
чух,2
ваб,2
діш,2
ідє,2
дєа,2
єал,2
отв,2
рса,2
мбі,2
шун,2
пчу,2
шаф,2
ртц,2
тці,2
гіо,2
псі,2
рия,2
ият,2
лоб,2
йль,2
ажо,2
пое,2
уту,2
нну,2
дви,2
егу,2
рпл,2
озш,2
гоб,2
дуд,2
ьту,2
ипт,2
птя,2
даж,2
іжа,2
щер,2
іжо,2
жке,2
ифо,2
одл,2
етс,2
тсь,2
взе,2
анф,2
нфа,2
ньб,2
яри,2
ячу,2
чуй,2
зає,2
фії,2
шут,2
нея,2
еяс,2
яхе,2
хет,2
ієн,2
єнт,2
арю,2
оюю,2
івб,2
вбе,2
мес,2
гим,2
жиц,2
езю,2
зюм,2
жів,2
гаш,2
вая,2
яєш,2
фія,2
яре,2
нзе,2
узо,2
щої,2
туч,2
іях,2
юме,2
гун,2
арв,2
рвл,2
янн,2
абз,2
бза,2
оїн,2
паг,2
тиц,2
ліо,2
ачн,2
нша,2
онч,2
жус,2
мул,2
олл,2
дсм,2
ідз,2
тац,2
ефі,2
єне,2
льщ,2
ьщи,2
меч,2
реф,2
нци,2
цир,2
зіп,2
іпс,2
срі,2
ьтр,2
пче,2
івп,2
пса,2
ясе,2
апц,2
убр,2
діз,2
жеб,2
жбо,2
сяж,2
ьню,2
убс,2
чос,2
ртр,2
вой,2
ойо,2
цяв,2
рху,2
шею,2
ирв,2
шнє,2
шле,2
ейф,2
гую,2
ифи,2
атс,2
тст,2
ірц,2
йво,2
сій,2
изе,2
пік,2
евг,2
ряю,2
гіє,2
асц,2
юбі,2
ньм,2
туб,2
зая,2
зоо,2
оол,2
рцо,2
цог,2
яхт,2
дпе,2
гка,2
иїс,2
гих,2
вуд,2
ичо,2
баб,2
орж,2
ржн,2
леш,2
усо,2
пуз,2
поф,2
пчи,2
цня,2
шве,2
йца,2
овв,2
мох,2
іху,2
тиз,2
діа,2
шім,2
дзю,2
зюр,2
юрч,2
ксп,2
втя,2
аїл,2
ежц,2
жці,2
мра,2
ошо,2
одю,2
едр,2
ігш,2
таз,2
утв,2
ікі,2
мев,2
йок,2
вге,2
зчі,2
кзе,2
зча,2
ахм,2
диб,2
пед,2
нзу,2
фей,2
рхл,2
вус,2
ехр,2
тях,2
вкі,2
пащ,2
бхл,2
дле,2
мтл,2
фіч,2
ощо,2
зхи,2
бви,2
щад,2
луд,2
ящи,2
єті,2
юпі,2
туз,2
азм,2
иєд,2
дьс,2
хос,2
унь,2
шеш,2
ьфі,2
дча,2
йкі,2
ояз,2
язн,2
лує,2
баз,2
лут,2
туя,2
вче,2
яде,2
ічу,2
рве,2
юбу,2
све,2
ниш,2
зич,2
идб,2
ншу,2
евб,2
вбл,2
янг,2
цип,2
ирю,2
зос,2
всє,2
лся,2
жду,2
ижи,2
хії,2
дсл,2
бти,2
жкі,2
ноз,2
сої,2
язв,2
иєш,2
иїд,2
ьве,2
діг,2
ніц,2
іат,2
окч,2
лол,2
сог,2
ухе,2
іпу,2
вдн,2
узк,2
жай,2
їжд,2
ждж,2
жби,2
ісе,2
іжу,2
ахр,2
едз,2
чаш,2
ашк,2
ожд,2
юєм,2
охс,2
хсо,2
єст,2
біз,2
ігс,2
їже,2
іпі,2
яйц,2
кні,2
івв,2
пце,2
аях,2
омш,2
оюв,2
цав,2
енд,2
дті,2
чіш,2
ятв,2
ухі,2
бсо,2
ютн,2
ллі,2
учч,2
єва,2
чум,2
ежд,2
зде,2
деб,2
чке,2
віа,2
егр,2
вхн,2
зин,2
луе,2
жчі,2
зню,2
озз,2
ззя,2
уте,2
ичт,2
тнє,2
яшо,2
ияс,2
озц,2
исц,2
атм,2
тмо,2
сфе,2
ошц,2
жжя,2
афу,2
вдж,2
урх,2
ежл,2
йди,2
атт,2
іму,2
пущ,2
вгу,2
дед,2
вма,2
изм,2
рню,2
вба,2
єнн,2
защ,2
упк,2
чік,2
сущ,2
ике,2
киг,2
гик,2
зот,2
изл,2
анщ,2
нщи,2
юзу,2
ьбі,2
тех,2
зул,2
сік,2
екд,2
кдо,2
якб,2
кби,2
іжч,2
ибк,2
рхи,2
зцв,2
псо,2
юче,2
янь,2
стс,2
тсо,2
няш,2
яшн,2
цал,2
ягш,2
авз,2
доі,2
оіс,2
вту,2
ктя,2
обп,2
бпл,2
едм,2
ибе,2
вгл,2
упл,2
зги,2
цне,2
рду,2
дун,2
опс,2
саю,2
ряб,2
язо,2
кше,2
нца,2
нли,2
яял,2
маж,2
міщ,2
ґра,2
ряє,2
фой,2
ойє,2
дді,2
аця,2
шеб,2
фуг,2
дсп,2
еши,2
куц,2
дша,2
щує,2
рда,2
яця,2
ебн,2
гоє,2
єні,2
бте,2
всл,2
цюк,2
ихв,2
ьмя,2
мян,2
ідш,2
дшт,2
юті,2
уал,2
яшц,2
ьєф,1
єфн,1
фна,1
лім,1
шед,1
гею,1
ддр,1
уюв,1
чез,1
ітв,1
гей,1
цик,1
езш,1
чиє,1
рео,1
еое,1
онг,1
зік,1
езф,1
зфа,1
іпе,1
роі,1
шюф,1
юфт,1
фта,1
йсв,1
вящ,1
яще,1
ерз,1
рзн,1
циф,1
ифр,1
фру,1
мощ,1
бсе,1
ичц,1
зид,1
лео,1
еон,1
усв,1
ярд,1
епс,1
чій,1
айп,1
йпр,1
йве,1
іги,1
енщ,1
фро,1
неа,1
еаб,1
бия,1
ияк,1
фем,1
чак,1
нюч,1
улк,1
ооб,1
уоі,1
епв,1
епз,1
деп,1
руї,1
уїн,1
їнн,1
юко,1
взк,1
аят,1
онф,1
нфі,1
фід,1
ґав,1
итц,1
тця,1
ойм,1
рск,1
бню,1
лащ,1
цех,1
икт,1
епн,1
пні,1
рмл,1
оет,1
нуа,1
лье,1
ьет,1
яру,1
сяю,1
амф,1
мфі,1
фіт,1
віє,1
лар,1
езд,1
ірр,1
едч,1
адп,1
ьша,1
ямі,1
цюр,1
юри,1
ямн,1
хон,1
ойб,1
ожб,1
етд,1
пне,1
анр,1
вяч,1
екц,1
єми,1
кші,1
січ,1
виф,1
тне,1
нгр,1
еод,1
щим,1
цню,1
афа,1
етє,1
ирч,1
льп,1
ьпу,1
тлу,1
ухг,1
хга,1
лте,1
шуу,1
жої,1
пна,1
нао,1
аоч,1
евт,1
йві,1
деф,1
щез,1
езг,1
уяс,1
арж,1
хап,1
езб,1
ньт,1
ядю,1
ядя,1
кіз,1
кії,1
нуж,1
ужд,1
зке,1
мпі,1
зрю,1
ацо,1
цом,1
сми,1
зсл,1
дік,1
сее,1
еев,1
йод,1
нір,1
уєн,1
ікш,1
кши,1
зао,1
аоб,1
рбі,1
цин,1
тть,1
оям,1
гіг,1
еак,1
апс,1
сул,1
феє,1
еєр,1
єри,1
ешс,1
тір,1
ібо,1
йли,1
цід,1
овц,1
онв,1
нве,1
іоз,1
етл,1
зут,1
пез,1
пун,1
іян,1
лту,1
рое,1
енч,1
якд,1
кде,1
фаз,1
усп,1
жою,1
ибш,1
бше,1
аєк,1
ацу,1
цув,1
евч,1
иже,1
узц,1
паж,1
жіс,1
іюс,1
гоч,1
юже,1
хує,1
адл,1
жущ,1
яхо,1
одх,1
впр,1
віо,1
влу,1
тля,1
жац,1
юще,1
дхи,1
сур,1
урд,1
жба,1
биг,1
тез,1
зпі,1
біє,1
наф,1
афт,1
фто,1
снї,1
цюж,1
южк,1
бгр,1
япи,1
єро,1
якр,1
еїд,1
їдь,1
нтн,1
ешо,1
инч,1
вжк,1
щеч,1
впч,1
еїз,1
дуз,1
аял,1
рсп,1
іпш,1
пшо,1
дад,1
тощ,1
аїс,1
пій,1
рпи,1
гок,1
мез,1
шкр,1
чії,1
луа,1
уат,1
гує,1
епт,1
пту,1
атв,1
оць,1
есс,1
сса,1
бсь,1
зіс,1
щед,1
цан,1
рві,1
ниг,1
имф,1
емб,1
якл,1
туф,1
уфл,1
флі,1
ідж,1
йак,1
ишо,1
пац,1
илл,1
шії,1
диц,1
кощ,1
щун,1
пця,1
щом,1
здю,1
исп,1
мри,1
щею,1
дга,1
імл,1
вбр,1
иис,1
зіх,1
хіє,1
одц,1
дцв,1
гня,1
взл,1
щов,1
зза,1
ажч,1
зіа,1
іаз,1
оод,1
хіч,1
зхв,1
аїч,1
їчн,1
нош,1
длу,1
іам,1
дюй,1
юйм,1
ийк,1
дрю,1
ддо,1
имц,1
льї,1
мию,1
дке,1
нис,1
као,1
коф,1
упц,1
амм,1
мме,1
ежо,1
ивщ,1
вщй,1
щйю,1
кск,1
сії,1
ямо,1
ефл,1
фле,1
імг,1
мго,1
ддю,1
зяб,1
ябр,1
едл,1
одг,1
няц,1
рдл,1
ргн,1
йму,1
тії,1
внт,1
нтя,1
ибр,1
игі,1
юми,1
авх,1
вхр,1
неі,1
еіс,1
ючу,1
авг,1
юци,1
штр,1
йкб,1
кбр,1
ехе,1
хер,1
їіо,1
іощ,1
тья,1
сєв,1
єви,1
ілс,1
сєх,1
дєт,1
амя,1
мят,1
олг,1
атц,1
тца,1
ріщ,1
азр,1
зрє,1
рєш,1
єше,1
бль,1
аєз,1
єзд,1
здк,1
одб,1
їну,1
фін,1
зпр,1
зсо,1
ошл,1
цвя,1
вях,1
убт,1
езж,1
зжа,1
злу,1
сха,1
уїд,1
їдл,1
зег,1
егз,1
гзи,1
фри,1
йжа,1
еях,1
єни,1
зре,1
уке,1
гоп,1
нуя,1
хуй,1
жуй,1
жоз,1
емк,1
нси,1
раі,1
аіі,1
ііо,1
іої,1
оїі,1
їіп,1
іпо,1
імп,1
ишв,1
шва,1
ндн,1
юво,1
еоб,1
бхі,1
нгу,1
чті,1
пко,1
хія,1
ечц,1
хме,1
офс,1
фсь,1
удя,1
дящ,1
рдн,1
уву,1
дуй,1
кря,1
якн,1
соп,1
очв,1
чви,1
обз,1
бзн,1
ізг,1
йфо,1
фом,1
юнг,1
ляп,1
япо,1
зми,1
мшу,1
йтр,1
упч,1
хих,1
риґ,1
иґа,1
ґаю,1
изв,1
чаї,1
йбо,1
пча,1
чач,1
бац,1
ндю,1
ючн,1
тьт,1
гущ,1
шус,1
ьші,1
нгт,1
гто,1
ріо,1
тіп,1
ряц,1
неж,1
хаб,1
абн,1
офу,1
фув,1
піа,1
іац,1
ацц,1
ццо,1
ійо,1
фед,1
заї,1
аїк,1
їку,1
піе,1
іег,1
грг,1
рге,1
геі,1
йбл,1
яят,1
шиє,1
иєю,1
ляз,1
іжд,1
ащу,1
тьє,1
ьєр,1
єрш,1
айг,1
йго,1
млу,1
зті,1
теї,1
ишл,1
цел,1
лти,1
гаг,1
гив,1
лид,1
ярм,1
офл,1
имч,1
юді,1
юда,1
чия,1
ясь,1
рпн,1
агш,1
гшг,1
шгн,1
гнн,1
атф,1
тфо,1
ятд,1
тде,1
сци,1
цял,1
шух,1
нне,1
охт,1
їдк,1
орз,1
рзи,1
лли,1
імк,1
кчу,1
мош,1
шип,1
няг,1
коз,1
соо,1
оок,1
йол,1
фос,1
сфо,1
льд,1
ьдш,1
івт,1
паз,1
зуй,1
ущу,1
алм,1
лма,1
гох,1
хул,1
юрк,1
кті,1
атш,1
тші,1
шлі,1
щах,1
рнь,1
гем,1
евм,1
одп,1
ежк,1
єта,1
хаж,1
льч,1
ьчи,1
дєв,1
єво,1
ібх,1
бхе,1
ітч,1
тчи,1
чиз,1
хуп,1
юху,1
алц,1
лці,1
яси,1
бхо,1
рещ,1
шор,1
одд,1
куз,1
узн,1
фух,1
арц,1
ври,1
рау,1
аул,1
ущи,1
тоа,1
гая,1
чоб,1
кзо,1
аяі,1
цюг,1
ічл,1
ьті,1
бме,1
ечч,1
ччи,1
оцв,1
овм,1
шке,1
няй,1
урж,1
жуї,1
уїв,1
хла,1
даг,1
жел,1
лез,1
коо,1
втн,1
зсм,1
охі,1
усл,1
йор,1
едж,1
зям,1
ирг,1
рги,1
гиз,1
сиб,1
ебц,1
бці,1
тух,1
оез,1
аєн,1
єнь,1
бас,1
сей,1
пау,1
ауз,1
дпн,1
пнс,1
нса,1
зек,1
кія,1
аєч,1
єчк,1
щет,1
езц,1
цяц,1
гап,1
брь,1
рюч,1
імс,1
мсо,1
няр,1
утч,1
тчі,1
аце,1
цет,1
еюв,1
адю,1
дюк,1
яце,1
бво,1
нюс,1
есм,1
отт,1
уню,1
ожв,1
ояг,1
гуз,1
мчв,1
чвк,1
еїл,1
сюр,1
рчк,1
яму,1
циб,1
шес,1
єру,1
шах,1
хра,1
изі,1
мши,1
ушш,1
шшю,1
кст,1
пюд,1
йсі,1
сіь,1
іьк,1
оєв,1
єві,1
тоф,1
шос,1
арр,1
рра,1
сея,1
авв,1
едк,1
ирц,1
сиз,1
вцю,1
чіт,1
взи,1
хої,1
ізц,1
зце,1
хте,1
ниє,1
обж,1
бжи,1
жчу,1
ьод,1
чіп,1
дуп,1
йто,1
вща,1
вщу,1
псе,1
ксе,1
вощ,1
боб,1
ахк,1
хко,1
буз,1
ошп,1
шпо,1
хою,1
адч,1
рию,1
дса,1
ябе,1
ябі,1
хїо,1
їос,1
шіє,1
суй,1
ущн,1
щне,1
онл,1
чхн,1
фам,1
ирм,1
зог,1
ечл,1
ошт,1
шір,1
инд,1
чищ,1
йню,1
мчи,1
янл,1
рву,1
дзь,1
зьо,1
ьоб,1
бик,1
рдю,1
бск,1
імц,1
мця,1
зсе,1
цна,1
шия,1
ушт,1
ющо,1
йад,1
скю,1
льб,1
ірл,1
яжч,1
уяа,1
яав,1
бап,1
ізш,1
обш,1
бши,1
ашп,1
бсм,1
пиц,1
іпл,1
цюй,1
езч,1
зче,1
гиг,1
ебк,1
хак,1
йта,1
бті,1
ллє,1
оія,1
іяг,1
сян,1
еоф,1
цає,1
уцк,1
цка,1
жжі,1
аєі,1
єіь,1
іьс,1
опх,1
пхн,1
йту,1
узд,1
нчо,1
чох,1
юхи,1
шиб,1
цім,1
мум,1
ноб,1
хік,1
икв,1
амр,1
ебч,1
бчи,1
сям,1
ьфа,1
ьфо,1
ніа,1
нць,1
азц,1
ійі,1
нєє,1
вак,1
нуй,1
шиш,1
іцо,1
уцо,1
вхі,1
бім,1
лло,1
ифі,1
фів,1
оює,1
еші,1
шіт,1
юку,1
озж,1
зжо,1
ьбл,1
пуа,1
уан,1
фуе,1
туї,1
роа,1
рял,1
тіз,1
сяє,1
жук,1
яха,1
гиб,1
ґул,1
енї,1
тта,1
шац,1
боа,1
оая,1
юшо,1
хін,1
гно,1
апп,1
ппа,1
тіа,1
іан,1
леб,1
епк,1
шаб,1
євр,1
вху,1
шай,1
ївс,1
іоч,1
йдл,1
длп,1
лпв,1
пви,1
вщі,1
омщ,1
мща,1
їло,1
ацт,1
зух,1
очч,1
хіш,1
асю,1
щуй,1
бря,1
ряз,1
скз,1
кзд,1
дуа,1
екч,1
ньї,1
ьїи,1
убе,1
буч,1
яжт,1
жте,1
ерю,1
сой,1
кню,1
евц,1
вця,1
йдн,1
еїх,1
ушп,1
иєт,1
тош,1
жме,1
дла,1
щай,1
алс,1
ихк,1
хка,1
йдо,1
ожч,1
ртя,1
ддз,1
ихр,1
ямл,1
тус,1
гуп,1
пль,1
івх,1
вхв,1
бао,1
удл,1
уле,1
врі,1
езз,1
ззу,1
рею,1
інв,1
нва,1
змн,1
зиш,1
дющ,1
діо,1
